sentence	aspect	polarity
we had a wonderful meal at naples 45 a month ago on a visit to nyc.	price	none
we had a wonderful meal at naples 45 a month ago on a visit to nyc.	ambience	none
good drink.	service	none
good drink.	misc	none
good drink.	price	none
good drink.	ambience	none
great food (spinach and corn dumplings and massaman curry), very friendly and no nonsense service and a clean and funky bathroom.	misc	none
great food (spinach and corn dumplings and massaman curry), very friendly and no nonsense service and a clean and funky bathroom.	price	none
was there friday night.	service	none
was there friday night.	food	none
was there friday night.	price	none
was there friday night.	ambience	none
we had a girls' night dinner here for restaurant week.	service	none
we had a girls' night dinner here for restaurant week.	food	none
we had a girls' night dinner here for restaurant week.	price	none
we had a girls' night dinner here for restaurant week.	ambience	none
romantic if you want it to be (brightly lit).	service	none
romantic if you want it to be (brightly lit).	food	none
romantic if you want it to be (brightly lit).	misc	none
romantic if you want it to be (brightly lit).	price	none
however, i was there for a work dinner not long ago when my colleague from london noticed a very large waterbug on the ceiling.	service	none
however, i was there for a work dinner not long ago when my colleague from london noticed a very large waterbug on the ceiling.	food	none
however, i was there for a work dinner not long ago when my colleague from london noticed a very large waterbug on the ceiling.	price	none
however, i was there for a work dinner not long ago when my colleague from london noticed a very large waterbug on the ceiling.	ambience	none
i recommend it!	service	none
i recommend it!	food	none
i recommend it!	price	none
i recommend it!	ambience	none
i have taken practically every guest that has come to visit me in ny and hooked a few new yorkers onto peep as well.	service	none
i have taken practically every guest that has come to visit me in ny and hooked a few new yorkers onto peep as well.	food	none
i have taken practically every guest that has come to visit me in ny and hooked a few new yorkers onto peep as well.	price	none
i have taken practically every guest that has come to visit me in ny and hooked a few new yorkers onto peep as well.	ambience	none
enough said!	service	none
enough said!	food	none
enough said!	price	none
enough said!	ambience	none
i don't live in ny but my best friend does.	service	none
i don't live in ny but my best friend does.	food	none
i don't live in ny but my best friend does.	price	none
i don't live in ny but my best friend does.	ambience	none
my chow fun and chow see was really bland and oily.	service	none
my chow fun and chow see was really bland and oily.	misc	none
my chow fun and chow see was really bland and oily.	price	none
my chow fun and chow see was really bland and oily.	ambience	none
even though i made the reservation at 3pm for the same night through dinnerbroker, we were seated at a table with one of the best view!	service	none
even though i made the reservation at 3pm for the same night through dinnerbroker, we were seated at a table with one of the best view!	food	none
even though i made the reservation at 3pm for the same night through dinnerbroker, we were seated at a table with one of the best view!	price	none
we did notice however, that some tables had what looked like pita instead of naan.	food	none
we did notice however, that some tables had what looked like pita instead of naan.	misc	none
we did notice however, that some tables had what looked like pita instead of naan.	price	none
we did notice however, that some tables had what looked like pita instead of naan.	ambience	none
i didn't take a look at the rest menu, but the oysters were fantastic.	service	none
i didn't take a look at the rest menu, but the oysters were fantastic.	misc	none
i didn't take a look at the rest menu, but the oysters were fantastic.	price	none
i didn't take a look at the rest menu, but the oysters were fantastic.	ambience	none
after the review i trekked into brooklyn.	service	none
after the review i trekked into brooklyn.	food	none
after the review i trekked into brooklyn.	price	none
after the review i trekked into brooklyn.	ambience	none
