sentence	aspect	polarity
those rolls were big, but not good and sashimi wasn't fresh.	drinks	none
the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.	service	none
the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.	misc	none
the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.	price	none
the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.	ambience	none
the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.	restaurant	none
the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.	location	none
the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.	drinks	none
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.	service	none
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.	food	none
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.	price	none
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.	ambience	none
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.	restaurant	none
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.	location	none
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.	drinks	none
if your into thai, you cannot miss this great restaurant.	service	none
if your into thai, you cannot miss this great restaurant.	food	none
if your into thai, you cannot miss this great restaurant.	price	none
if your into thai, you cannot miss this great restaurant.	ambience	none
if your into thai, you cannot miss this great restaurant.	restaurant	none
if your into thai, you cannot miss this great restaurant.	location	none
if your into thai, you cannot miss this great restaurant.	drinks	none
going to ballato's is like coming home and eating in my own kitchen, an absolute delight!	service	none
going to ballato's is like coming home and eating in my own kitchen, an absolute delight!	food	none
going to ballato's is like coming home and eating in my own kitchen, an absolute delight!	price	none
going to ballato's is like coming home and eating in my own kitchen, an absolute delight!	ambience	none
going to ballato's is like coming home and eating in my own kitchen, an absolute delight!	restaurant	none
going to ballato's is like coming home and eating in my own kitchen, an absolute delight!	location	none
going to ballato's is like coming home and eating in my own kitchen, an absolute delight!	drinks	none
try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.	service	none
try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.	misc	none
try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.	ambience	none
try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.	restaurant	none
try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.	location	none
try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.	drinks	none
however, go for the ambience, and consider the food just a companion for a trip across the world!	service	none
however, go for the ambience, and consider the food just a companion for a trip across the world!	misc	none
